district,non-white,black/afroamerican,state
14,0.28960669456066945,0.24174058577405858,arkansas
15,0.09233620026571568,0.04485700300678274,arkansas
16,0.6677272903651391,0.6074657560824183,arkansas
17,0.8153107321639331,0.7781124089373652,arkansas
18,0.24299881276625462,0.19184300579649416,arkansas
19,0.23295601194646215,0.13325467350023967,arkansas
20,0.09300810654313839,0.0036913723219455705,arkansas
21,0.10315471364339943,0.012382988132969706,arkansas
22,0.0638964088848299,0.025506376594148537,arkansas
23,0.0968230386835038,0.04128335523684361,arkansas
24,0.16534010898181595,0.08182820057552195,arkansas
25,0.23588937130354518,0.15955010085125296,arkansas
26,0.17876394209580634,0.1290639726073838,arkansas
27,0.18923502072603945,0.10830925763095088,arkansas
28,0.14669447604601188,0.1018202502844141,arkansas
29,0.6882532766435925,0.565831547137988,arkansas
30,0.6731724627395316,0.5809084457061746,arkansas
31,0.13824422589362828,0.09623046276432731,arkansas
32,0.3083604098975256,0.18070482379405148,arkansas
33,0.30206682990061934,0.2507561572807144,arkansas
34,0.6819564708635619,0.6166237616038692,arkansas
35,0.27227549297569364,0.19425950113089738,arkansas
36,0.6346446349557522,0.5521985619469026,arkansas
37,0.691287744855385,0.6320627961247437,arkansas
38,0.31537850714663845,0.21413446267866595,arkansas
39,0.38336376157073765,0.28474424265718584,arkansas
40,0.15229339789308383,0.07092848262775633,arkansas
41,0.36592869638655967,0.3032514930325149,arkansas
42,0.47353033308969406,0.3939299015001218,arkansas
43,0.10295960667116552,0.02612551817217777,arkansas
44,0.044815358278307654,0.01409268769870384,arkansas
45,0.06325500435161009,0.021375108790252395,arkansas
46,0.1559500328731098,0.08980933596318212,arkansas
47,0.21344973504631923,0.14578170866531967,arkansas
48,0.6440294725351838,0.5768196171689213,arkansas
49,0.3776531687490592,0.33659491193737767,arkansas
50,0.6088520369529002,0.504884143571104,arkansas
51,0.4548839658479708,0.3781171249106706,arkansas
52,0.10471496632166913,0.03893543617545589,arkansas
53,0.1460933599600599,0.0812843235147279,arkansas
54,0.15657221140673444,0.08594707621313721,arkansas
55,0.5727910459525498,0.5249073855127295,arkansas
56,0.038286370200318436,0.003480579109119858,arkansas
57,0.07996375226548341,0.03268545715892757,arkansas
58,0.2420713649041088,0.16714109088817966,arkansas
59,0.32237133632968284,0.2346331581945939,arkansas
60,0.053608461219411034,0.008813770219825798,arkansas
61,0.05630947881952795,0.006321503418421685,arkansas
62,0.08659447604687821,0.010177506682201357,arkansas
63,0.10883035175240698,0.022465126624511455,arkansas
64,0.04557363740359423,0.0020664969187054873,arkansas
65,0.12995968597496288,0.08282056722540491,arkansas
66,0.06211805555555556,0.019479166666666665,arkansas
67,0.07121351766513057,0.02632872503840246,arkansas
68,0.039732770745428976,0.003867791842475387,arkansas
69,0.10117560861890965,0.013887501248876012,arkansas
70,0.24435900314324202,0.14781656937584195,arkansas
71,0.17403122617429642,0.05104915967779362,arkansas
72,0.2978723404255319,0.23236193741386843,arkansas
73,0.19175771797316124,0.020385715333284447,arkansas
74,0.092230296254891,0.0133454443823365,arkansas
75,0.06373124811222607,0.0055039097895761314,arkansas
76,0.2883825672274473,0.07911643926347861,arkansas
77,0.2546490599515474,0.055788719418568944,arkansas
78,0.5707817792216769,0.12642565839496786,arkansas
79,0.16590027068453836,0.02224178977921273,arkansas
80,0.12604317432944293,0.011917593077325778,arkansas
81,0.08492699979436562,0.009253547193090685,arkansas
82,0.07502175805047867,0.006649260226283725,arkansas
83,0.04560692576901824,0.0021366734205194326,arkansas
84,0.1537613745549087,0.02387950036737693,arkansas
85,0.14832897413542576,0.034495786108689336,arkansas
86,0.226040043852057,0.07974150366395476,arkansas
87,0.26407954702389175,0.012512083966302996,arkansas
88,0.3295675413022352,0.030885568513119535,arkansas
89,0.5646216893999633,0.03455868860480763,arkansas
90,0.1641507983290192,0.017504292780440297,arkansas
91,0.1262721808472425,0.022701693048205178,arkansas
92,0.0945428434657731,0.015348252752513164,arkansas
93,0.23914291180409414,0.018174861297111152,arkansas
94,0.23431672781298324,0.019708316909735908,arkansas
95,0.1525707242634112,0.008598427045427867,arkansas
96,0.20076901077250628,0.0070545616320823665,arkansas
97,0.1291194760717397,0.01967735151861087,arkansas
98,0.07786218122626153,0.002950352685838307,arkansas
99,0.040934111759799836,0.006371976647206005,arkansas
100,0.05631330182309251,0.0010465901417960838,arkansas
1,0.13003260177772774,0.014203204759080223,california
2,0.2266875818349171,0.01236976634645717,california
3,0.2403745252848291,0.019300919448331,california
4,0.29359553503868907,0.02100939959300731,california
5,0.21143739227286779,0.017850412274646486,california
6,0.23107242568566266,0.021649791656322685,california
7,0.4625510893413336,0.09687396002925369,california
8,0.35807100064365993,0.07921572510768926,california
9,0.5770780156281808,0.11583136284627069,california
10,0.2607116800767194,0.020308324428892962,california
11,0.47208571378957054,0.1390244325976349,california
12,0.3055058350417915,0.032015849235136416,california
13,0.5456647214515769,0.09111618674064861,california
14,0.4882366009330662,0.08953392722403797,california
15,0.5177948635868739,0.11846117062162968,california
16,0.40269783258299396,0.020855104473227852,california
17,0.542836991977431,0.06707808046078345,california
18,0.6841794289101868,0.19648453710107697,california
19,0.6226064042162421,0.02944781601852591,california
20,0.6860412769235387,0.0766414229834232,california
21,0.415401506289889,0.03113341131564366,california
22,0.4811358337259787,0.016847013906723638,california
23,0.3805156163016144,0.049275334497917184,california
24,0.48909865274577247,0.023601431794879994,california
25,0.7528077004660869,0.02756772974222854,california
26,0.3245798018700912,0.015552748101902391,california
27,0.6993017735239239,0.030347966254093812,california
28,0.4753214745398661,0.025449983149739938,california
29,0.3071818661086674,0.022079103727209996,california
30,0.511436690721587,0.0179149574746979,california
31,0.41075880377459145,0.04341872299850251,california
32,0.35908190633814796,0.05524692460046585,california
33,0.31240138715403326,0.09810129182828216,california
34,0.3035252349926808,0.04945731516306157,california
35,0.2299101689117652,0.01876842636782695,california
36,0.4466537342386033,0.13507991397123942,california
37,0.23036363898091425,0.01592912710604406,california
38,0.3411240154517634,0.0383179484606766,california
39,0.40700214105088117,0.029089428722822223,california
40,0.4424229961251094,0.10114835468353715,california
41,0.4293473090477811,0.07294544947157677,california
42,0.27776255435753855,0.053865094021167174,california
43,0.33787451059468,0.024602594478331737,california
44,0.2633596578169346,0.021170886544082064,california
45,0.41403886341661206,0.050672935965815166,california
46,0.45674729304572237,0.04922799804525793,california
47,0.5487555582382648,0.09196595641938794,california
48,0.5485291269448449,0.02944758871505735,california
49,0.7818859198355601,0.011891915039397054,california
50,0.2655890355823694,0.03920475270106533,california
51,0.6092889954616731,0.028357627814645625,california
52,0.555331346848643,0.056220054945605454,california
53,0.6394527259075075,0.0596224309342393,california
54,0.5555550891920252,0.22230640083945435,california
55,0.5491364535812752,0.028282594116624305,california
56,0.45125498199984077,0.03168153757821373,california
57,0.5839484162992538,0.020033520865137232,california
58,0.5642317703873686,0.0460984861458369,california
59,0.6541779655036846,0.16201171382776036,california
60,0.4820544625089889,0.05197794713552467,california
61,0.5957291890939695,0.11404552660938326,california
62,0.5688647536871676,0.2344340490284606,california
63,0.5254841003494715,0.06864772756835505,california
64,0.6733971283917083,0.22166290790834445,california
65,0.4817813256230554,0.03074054286223116,california
66,0.4964076630835682,0.04709479079167857,california
67,0.3885178635496896,0.05753634722872301,california
68,0.42074481107695655,0.016461545038025546,california
69,0.5487428483067883,0.01260553579712386,california
70,0.4345154509323325,0.09970340677951677,california
71,0.2491017352493591,0.046840498003288704,california
72,0.5340755595700778,0.01316781715876791,california
73,0.2553818480234091,0.01570413720500344,california
74,0.3298097124073944,0.013252781938259567,california
75,0.3144369080785402,0.02657646537908443,california
76,0.2536680559905558,0.032424249724945994,california
77,0.41272662979348196,0.02720710609560635,california
78,0.2535240537580555,0.04108330752941128,california
79,0.4683417142900713,0.10519975143060835,california
80,0.3769083831232396,0.06278184674159815,california
1,0.24917420984921362,0.02539377151400656,colorado
2,0.1427529210601311,0.027973781704189227,colorado
3,0.16709899542517567,0.0223199547233882,colorado
4,0.2300038993725555,0.03494074135343676,colorado
5,0.26248958073979456,0.050683611721532414,colorado
6,0.2614588039058971,0.09818025969813855,colorado
7,0.47284734934137324,0.2235023868490004,colorado
8,0.30672345673373375,0.15206568159499395,colorado
9,0.23875219483273663,0.08743985588215174,colorado
10,0.14185888896679053,0.0096636986141298,colorado
11,0.1235157799173376,0.01073894450151707,colorado
12,0.12646609486460803,0.008300352464242322,colorado
13,0.0834185573778771,0.00835826925747762,colorado
14,0.1529190286381372,0.030436565947645742,colorado
15,0.2621745055813905,0.06869323679036235,colorado
16,0.18721174995861026,0.05993235732362054,colorado
17,0.41612042326060494,0.1359209663826201,colorado
18,0.1798260827960719,0.045405069196081484,colorado
19,0.11556638605818934,0.03241766356520455,colorado
20,0.16322473771397017,0.034235229155162895,colorado
21,0.26745109443332177,0.09964544163208697,colorado
22,0.10889839599187269,0.008303991721248375,colorado
23,0.14141838523035555,0.013276354644323338,colorado
24,0.09161458774039914,0.011048388071609027,colorado
25,0.07943147903517785,0.007718087969078722,colorado
26,0.11325784471268234,0.01002777881585012,colorado
27,0.09166263106325949,0.006363114209453448,colorado
28,0.16282908508067892,0.018013707642070262,colorado
29,0.1379475965974443,0.015281165868271041,colorado
30,0.35394451870965066,0.08155355903047637,colorado
31,0.20961321240966366,0.022053582199216992,colorado
32,0.24660562427522226,0.024183417085427136,colorado
33,0.1479478004630604,0.01187118501368133,colorado
34,0.2269887073686124,0.02577764649746654,colorado
35,0.20395426228941885,0.019230104901949496,colorado
36,0.42595507529992344,0.16332000340338637,colorado
37,0.22220785632008275,0.0410329344836503,colorado
38,0.08899937556699695,0.008671371514073305,colorado
39,0.09502143469562732,0.009797084881394684,colorado
40,0.3257039141042111,0.12438860537202258,colorado
41,0.39591372615433,0.18950730037378882,colorado
42,0.5336897269728377,0.23304400720585827,colorado
43,0.12288629562416624,0.00972273967334479,colorado
44,0.16296865365370425,0.024806170206313746,colorado
45,0.10406213623409465,0.011640508971219845,colorado
46,0.18775670559662846,0.017048227912901653,colorado
47,0.16749416246773996,0.021998279464175985,colorado
48,0.10425408103886558,0.005206578665278246,colorado
49,0.0716888938245182,0.00490646421612672,colorado
50,0.16364152943362,0.029318879697522702,colorado
51,0.08142967485266266,0.00610510945815831,colorado
52,0.14321721223561715,0.011036509502767172,colorado
53,0.130488834678176,0.01758069056108088,colorado
54,0.07211609291361784,0.008090654618671119,colorado
55,0.09118862304218314,0.008023445757663112,colorado
56,0.19443304283082444,0.03868806139689388,colorado
57,0.13624184823820837,0.005560891764824832,colorado
58,0.12176647316427334,0.004621142682554232,colorado
59,0.13030786503575018,0.006984577202623648,colorado
60,0.0915470087452736,0.03293975735925213,colorado
61,0.09323696192299005,0.004636289066679347,colorado
62,0.1937623661914667,0.007254832327126985,colorado
63,0.1289107791374007,0.00560564972834159,colorado
64,0.11625245258338783,0.017784373899481815,colorado
65,0.12682602921646746,0.018123584094992578,colorado
1,0.7121979911320242,0.468373902814225,connecticut
2,0.18498488268108845,0.047949580547630204,connecticut
3,0.6473631142869668,0.22344482924904652,connecticut
4,0.6792047286405158,0.21220669890739746,connecticut
5,0.7215184456047248,0.5507575109132928,connecticut
6,0.6366889208884234,0.2621198237116551,connecticut
7,0.8038572378630016,0.6133451562846376,connecticut
8,0.06135149909591691,0.008662377528278878,connecticut
9,0.41808343092517064,0.17760368291402495,connecticut
10,0.4380812952118498,0.25839648639338614,connecticut
11,0.48569596922830355,0.21091433608462218,connecticut
12,0.34469827586206897,0.1610344827586207,connecticut
13,0.30333174058468354,0.12510316667390645,connecticut
14,0.21928088405079993,0.03645060201220518,connecticut
15,0.619408579758434,0.5364431486880467,connecticut
16,0.1321878121878122,0.033526473526473526,connecticut
17,0.13809341988036147,0.020957956811335963,connecticut
18,0.17811808284772102,0.08451913086687446,connecticut
19,0.21017891983893064,0.03350076798538752,connecticut
20,0.2773098465090427,0.08871691820941469,connecticut
21,0.21170172723850947,0.028647902638952782,connecticut
22,0.2042555013271684,0.04088534977309701,connecticut
23,0.04068919814446653,0.005743317870554451,connecticut
24,0.38423128566633097,0.15949144008056396,connecticut
25,0.41351317069045707,0.13627330768255042,connecticut
26,0.2562067292851788,0.10327644750187415,connecticut
27,0.18542831671934518,0.03898208931031688,connecticut
28,0.1657055630936228,0.06385685210312075,connecticut
29,0.2620966109244038,0.04474227638984492,connecticut
30,0.08649365257914189,0.008918528041137715,connecticut
31,0.12979683972911965,0.009472750725572396,connecticut
32,0.12255028921695589,0.04597254597254597,connecticut
33,0.29829123328380386,0.1487535083374608,connecticut
34,0.06320808363588644,0.008311097502296487,connecticut
35,0.06661261415037979,0.0029017666638217975,connecticut
36,0.06195254698528786,0.011225444340505144,connecticut
37,0.18191423791494232,0.03548472307827771,connecticut
38,0.11304161304161305,0.034277134277134275,connecticut
39,0.447091240389316,0.15172658992933646,connecticut
40,0.24337818397224337,0.06071761022256072,connecticut
41,0.25173082248684575,0.09009507984861073,connecticut
42,0.19747048903878583,0.042495784148397976,connecticut
43,0.10627470771301203,0.01686432837076289,connecticut
44,0.08332643430747579,0.01684742114413445,connecticut
45,0.0979947689625109,0.016216216216216217,connecticut
46,0.35311661198926336,0.1365088833027992,connecticut
47,0.10494383864884808,0.017381323276215464,connecticut
48,0.08028455284552846,0.017806645457758924,connecticut
49,0.27724761426418887,0.06558680729951448,connecticut
50,0.06505739069482169,0.011390519582931745,connecticut
51,0.07282195757032484,0.012976480129764802,connecticut
52,0.08992125291452202,0.027979411376534247,connecticut
53,0.09922637066935755,0.00891355533131517,connecticut
54,0.18804259504768422,0.03998631484411752,connecticut
55,0.049964490119898064,0.01132138530308727,connecticut
56,0.23587112661604762,0.08093576852041863,connecticut
57,0.1740912041544953,0.04892891918208374,connecticut
58,0.21745807737008135,0.061389672920471525,connecticut
59,0.20080652155060272,0.07393114213858296,connecticut
60,0.2698782471100171,0.1223242934376511,connecticut
61,0.2013130968622101,0.08786664392905866,connecticut
62,0.05076916557189473,0.0019070220790778488,connecticut
63,0.07870438223655284,0.02086081391372319,connecticut
64,0.07251530428519985,0.014764133957508103,connecticut
65,0.1177903436276642,0.04049586776859504,connecticut
66,0.06814147207428649,0.013063862715644772,connecticut
67,0.10908605974395448,0.016714082503556188,connecticut
68,0.07309528018384302,0.011092451829591655,connecticut
69,0.09205125015549198,0.029356885184724468,connecticut
70,0.21965577858632107,0.0963983483913168,connecticut
71,0.1938666006273733,0.08027901601452865,connecticut
72,0.4987756480621464,0.28037659376847085,connecticut
73,0.34157381615598886,0.23372214484679665,connecticut
74,0.3973727422003284,0.1703279634314117,connecticut
75,0.5044842038848077,0.24751002749109918,connecticut
76,0.06934471297854007,0.005867629559722621,connecticut
77,0.1489264504339881,0.05037584617301383,connecticut
78,0.11891260840560373,0.027434956637758506,connecticut
79,0.24108881551096437,0.07696215392430784,connecticut
80,0.06858455963586549,0.014936585796986169,connecticut
81,0.0849285998496839,0.011715814138556081,connecticut
82,0.18163812667629461,0.0487724365586961,connecticut
83,0.17018485390578414,0.05947127807592924,connecticut
84,0.3629512288786482,0.12984831029185867,connecticut
85,0.11808298202795652,0.01473263811848236,connecticut
86,0.051261297720221234,0.004226808759386663,connecticut
87,0.1392774139023875,0.053074160152123386,connecticut
88,0.2557451552049391,0.1359115074601269,connecticut
89,0.16152697241258127,0.03501142154278686,connecticut
90,0.17467948717948717,0.013157894736842105,connecticut
91,0.4140119760479042,0.25584830339321357,connecticut
92,0.577114827918945,0.40652138951431327,connecticut
93,0.7189588903743316,0.5048044786096256,connecticut
94,0.7066868710416909,0.5023118467575863,connecticut
95,0.6004673908339464,0.2598779590600251,connecticut
96,0.32754078857919783,0.12194085656016315,connecticut
97,0.43307744322023783,0.2464102462113679,connecticut
98,0.07182860698728775,0.015156902835807628,connecticut
99,0.2536147581851421,0.06240651487452219,connecticut
100,0.26629993687438,0.16705744431418523,connecticut
101,0.06804733727810651,0.002610511660285416,connecticut
102,0.12195226648351648,0.028502747252747252,connecticut
103,0.14231659544159544,0.04981303418803419,connecticut
104,0.28272044286279163,0.14419401608013707,connecticut
105,0.08858846593693841,0.026466263682404834,connecticut
106,0.09550442777848396,0.016863692216431508,connecticut
107,0.15317073170731707,0.03102439024390244,connecticut
108,0.13981082678827803,0.02681361371505785,connecticut
109,0.4155854589274955,0.11158867242418156,connecticut
110,0.5138561783639504,0.10374470089495996,connecticut
111,0.07782068146136546,0.010820214707005558,connecticut
112,0.1435732031556466,0.021749553240639846,connecticut
113,0.12457359444093494,0.020046325542219415,connecticut
114,0.2021616101442492,0.05446576741415259,connecticut
115,0.3962330421038767,0.16881064231461562,connecticut
116,0.5474241259215704,0.29214347098466686,connecticut
117,0.12310646468956689,0.035374439940260294,connecticut
118,0.17090282737470067,0.05923623072721926,connecticut
119,0.12617726202489069,0.010132862428523378,connecticut
120,0.23844303520664772,0.13286682702820907,connecticut
121,0.4626586228416892,0.29007697108383607,connecticut
122,0.1334083990158055,0.03131907085366362,connecticut
123,0.1770287958115183,0.03006380890052356,connecticut
124,0.7267944821136311,0.4206219312602291,connecticut
125,0.10673208397007963,0.010013673288828118,connecticut
126,0.6560148887304982,0.3691296428288588,connecticut
127,0.4507375628724798,0.2524620651760429,connecticut
128,0.6749685534591195,0.36909853249475894,connecticut
129,0.49351339384547266,0.2656630506973655,connecticut
130,0.6947592067988668,0.37222962839526746,connecticut
131,0.10286997094814684,0.022052997623030195,connecticut
132,0.08798101373114087,0.013731140871334124,connecticut
133,0.18036834648856506,0.028293867638129935,connecticut
134,0.11791951727361577,0.02579356648111163,connecticut
135,0.10220550954875782,0.013309109345952341,connecticut
136,0.14166279609846724,0.012308406874129122,connecticut
137,0.27857659249738936,0.11358342035504859,connecticut
138,0.25392446378613615,0.08408455082374884,connecticut
139,0.2177840758125941,0.07948808785758568,connecticut
140,0.4520706013077482,0.2300098294798923,connecticut
141,0.12912784124137394,0.02713556084057858,connecticut
142,0.2670990811192882,0.08132717974304603,connecticut
143,0.18222027414727446,0.051322919987248965,connecticut
144,0.2423785891527827,0.0706309819213045,connecticut
145,0.5876229742417439,0.293056292607258,connecticut
146,0.4233311730395334,0.1605962410887881,connecticut
147,0.22414091577945122,0.06889985285207305,connecticut
148,0.4390384694676947,0.10114212674720653,connecticut
149,0.1065854269259661,0.03355312578248894,connecticut
150,0.19757201646090536,0.03666666666666667,connecticut
151,0.18962487920583326,0.012035491522445752,connecticut
1,0.7169050073967813,0.668579369704577,delaware
2,0.750252502065926,0.6874942613166835,delaware
3,0.6417971548459728,0.5026609354211442,delaware
4,0.17025766871165643,0.1003680981595092,delaware
5,0.7040885475491303,0.5683306979896092,delaware
6,0.2488366735775167,0.14158028104123474,delaware
7,0.25967148370882326,0.16012925231128264,delaware
8,0.32500619374019324,0.23342142208274838,delaware
9,0.314700199757671,0.19615548351180534,delaware
10,0.29707112970711297,0.17814969781496978,delaware
11,0.22829337975983216,0.12682469532610152,delaware
12,0.13254049620668443,0.028091039573508305,delaware
13,0.23345968297725705,0.13684527911784977,delaware
14,0.09690721649484536,0.03909889270714013,delaware
15,0.4419889502762431,0.3193210024821843,delaware
16,0.581645685093961,0.46665754424375117,delaware
17,0.45711513310551405,0.3372568873138421,delaware
18,0.4631251887973072,0.2897768955249644,delaware
19,0.20570114942528736,0.13498850574712642,delaware
20,0.11117421553315349,0.04731648445264802,delaware
21,0.18664825866215373,0.07361717288679077,delaware
22,0.22953014144839587,0.05582080228459239,delaware
23,0.24703741511695,0.09648928143446807,delaware
24,0.3550122670339603,0.20178194809107736,delaware
25,0.30614662396349757,0.0958627648839556,delaware
26,0.45836394278553216,0.2684845080160754,delaware
27,0.339673563809279,0.19007839609304716,delaware
28,0.36924848323812054,0.3084451530047385,delaware
29,0.3259581032802858,0.23181227671321858,delaware
30,0.17563352826510722,0.14234892787524367,delaware
31,0.5656569911951805,0.428065888696971,delaware
32,0.41682615318517363,0.2976213724954107,delaware
33,0.28446626175222567,0.2272235626924037,delaware
34,0.3779093507554104,0.2541853817884851,delaware
35,0.26986123508885823,0.18704860829343503,delaware
36,0.21925887934350557,0.1386929948283968,delaware
37,0.21484324603276997,0.11037285511546897,delaware
38,0.07277190196007653,0.024040717611810994,delaware
39,0.3244779275707111,0.21358710018503832,delaware
40,0.22402475226826107,0.16130785633649705,delaware
41,0.21436817334162153,0.13835360980374745,delaware
1,0.31567585922530256,0.21504887336583473,florida
2,0.3155715827807499,0.20313519412581107,florida
3,0.15139680790182072,0.06190784035269929,florida
4,0.24925333656611967,0.1059435511423124,florida
5,0.18881510890734352,0.12143067667608662,florida
6,0.204666090606098,0.11340163765790232,florida
7,0.25288171432992085,0.1999213491838366,florida
8,0.6086770416118874,0.5414865319350598,florida
9,0.2552880000971947,0.16053529990645007,florida
10,0.2378594483568075,0.17817757237871676,florida
11,0.13695617310820407,0.06490984902288713,florida
12,0.32559208471569917,0.15030318744585938,florida
13,0.5840942332115492,0.5085860804978903,florida
14,0.6193547632553054,0.5375393989719719,florida
15,0.4342235821871008,0.29321767030094176,florida
16,0.28842727720708083,0.1217434625569268,florida
17,0.136892051102684,0.05556220315894113,florida
18,0.2500764985210286,0.12294162312861952,florida
19,0.20223765977546285,0.1468938171956635,florida
20,0.4166175423083536,0.310214182202245,florida
21,0.2150492826095764,0.10170217445407138,florida
22,0.17831028312060773,0.09877816096040577,florida
23,0.18902064534416782,0.11533282940426134,florida
24,0.17453833392259785,0.07366531589110392,florida
25,0.09982448700732678,0.03473154757697835,florida
26,0.3063573192442428,0.2178085338540171,florida
27,0.21678478620363809,0.08910347271438696,florida
28,0.25446340643935444,0.11371983362876971,florida
29,0.28723161197207037,0.1303364149545001,florida
30,0.30584970803596256,0.14570975067198072,florida
31,0.21907791007448485,0.12432447126624259,florida
32,0.23537117214749037,0.11170674480632553,florida
33,0.10759690075215377,0.06437884512134452,florida
34,0.08512101461182213,0.027525727396101485,florida
35,0.13612973915637425,0.05440600278799213,florida
36,0.12500379240669163,0.044022256876391816,florida
37,0.13910902313123163,0.04433793637988579,florida
38,0.20583524335984899,0.08404476203316705,florida
39,0.21755540356360115,0.10343829098915143,florida
40,0.27698619961917786,0.17148785908402256,florida
41,0.311139444719107,0.18433556243657465,florida
42,0.2883516688614,0.12205136712877036,florida
43,0.38499947540608337,0.13044743092051925,florida
44,0.30602813419033315,0.08743523003298258,florida
45,0.6331094858487509,0.47290149215038163,florida
46,0.6740688211644811,0.5018157486889436,florida
47,0.2154756647952425,0.06941855864018764,florida
48,0.4037077731816615,0.11894066701137539,florida
49,0.29423905040273096,0.09622593096677748,florida
50,0.25297507748264647,0.11202069619118363,florida
51,0.18537505934958862,0.10415477170692422,florida
52,0.13507728764325924,0.04534608811501144,florida
53,0.25777820356041947,0.14656440369454102,florida
54,0.16889226955149875,0.09485012395762903,florida
55,0.19822380539933881,0.09623290595683945,florida
56,0.21613376217954783,0.10198301958187495,florida
57,0.29410721949581087,0.14342893396279227,florida
58,0.2775302538158613,0.1332030239443502,florida
59,0.3309639558678634,0.17501272209530203,florida
60,0.20130485550767363,0.0670649652579603,florida
61,0.6091599456474095,0.47871372841237836,florida
62,0.3200912674656335,0.1076402616032802,florida
63,0.3388747472842882,0.14364203932413605,florida
64,0.1969615235772167,0.05227328697242973,florida
65,0.1106909611427549,0.034312468314794384,florida
66,0.16583013001003843,0.08207036701515559,florida
67,0.19483207740254907,0.08538003535212578,florida
68,0.20424011056232724,0.06815555756944129,florida
69,0.14143418950473147,0.04780631682438245,florida
70,0.5248592106487946,0.420093316578237,florida
71,0.12094465648854962,0.056009231315462454,florida
72,0.09934171496372017,0.03363300324008579,florida
73,0.11075633215146231,0.02851182197496523,florida
74,0.08249931061331084,0.03013836396373015,florida
75,0.11048481653991372,0.055409141271258455,florida
76,0.09432124918850583,0.022414323299279053,florida
77,0.14243387772799537,0.04180001238824768,florida
78,0.25182017181782834,0.13040259484333475,florida
79,0.25195634628206476,0.13081076203510145,florida
80,0.19192856632930438,0.08157101356954184,florida
81,0.29639316411270944,0.16880148431300226,florida
82,0.14211625976702252,0.04019576977017087,florida
83,0.23127565684264903,0.14285949804637055,florida
84,0.30494809298126835,0.2197867298578199,florida
85,0.18096494750731457,0.08377029430325282,florida
86,0.3475431121488699,0.21677459479217243,florida
87,0.34256371778939715,0.1754613238293981,florida
88,0.6359399799633035,0.54836948568727,florida
89,0.17120791988450168,0.08999816669340238,florida
90,0.33786891101486805,0.19820176809394116,florida
91,0.15533753094133762,0.07002955949148061,florida
92,0.5130896815901955,0.3846866732943535,florida
93,0.16142618272337536,0.06601626833959845,florida
94,0.6488836410476599,0.5697272378025355,florida
95,0.7390216588434321,0.6376730443899068,florida
96,0.3285018869988514,0.19406005578953126,florida
97,0.38901607245322306,0.22375434050885257,florida
98,0.3424678514835738,0.15398889013248193,florida
99,0.3343511782188439,0.13621915902830226,florida
100,0.1823692160915885,0.04264588964859278,florida
101,0.5325440766036623,0.37890562955231333,florida
102,0.6194380710148278,0.49050507206422045,florida
103,0.29353697958475256,0.09907144251838675,florida
104,0.28860022922972933,0.0972992035736327,florida
105,0.2667731540795217,0.09738606678757425,florida
106,0.09382259212999171,0.03740646923552827,florida
