district,non-white,black/afroamerican,state
83,0.48759752042517523,0.09407094236738604,illinois
84,0.401184855233853,0.11281069042316258,illinois
85,0.39838703724209207,0.17120658472668218,illinois
86,0.38395104830855736,0.19414380478124255,illinois
87,0.0982308467267369,0.053940814808537886,illinois
88,0.11350132241585449,0.060405420093474875,illinois
89,0.07940663176265271,0.04353618945748654,illinois
90,0.07770257460281349,0.02887422742956812,illinois
91,0.05127035406057108,0.02565845211384309,illinois
92,0.3666527642615506,0.2792251726215302,illinois
93,0.11347822352031613,0.07206330116733003,illinois
94,0.06463483588702576,0.028836795417257585,illinois
95,0.051525442862921815,0.029474020903694366,illinois
96,0.33045167830592476,0.25714312532852746,illinois
97,0.18234975825173239,0.060908345115288615,illinois
98,0.314512428814337,0.11819743956528389,illinois
99,0.1346011982943198,0.08201838824016265,illinois
100,0.04867360882061914,0.026622060971587428,illinois
101,0.05696902149584791,0.018161387866219635,illinois
102,0.05673816782810685,0.016196646341463415,illinois
103,0.37142805173072374,0.1810120595885552,illinois
104,0.21022172185676935,0.1400485685309415,illinois
105,0.16400104287473816,0.07103235608778129,illinois
106,0.05571286590282596,0.022343278264293887,illinois
107,0.06066323130496813,0.03186626493584509,illinois
108,0.06597575391043792,0.030037294627557706,illinois
109,0.04884576781532285,0.03014757815694584,illinois
110,0.05634583583884546,0.026796452194828624,illinois
111,0.11662909305935398,0.08623142878261512,illinois
112,0.13001823120139896,0.08343565130036834,illinois
113,0.3401241534988713,0.27357975921745675,illinois
114,0.4784301128096597,0.4369154022032841,illinois
115,0.12964505144718336,0.07334924864904878,illinois
116,0.12362879780050343,0.09954393884507853,illinois
117,0.0574637085729937,0.028941842417602483,illinois
118,0.14971573565323565,0.11165483821733822,illinois
1,0.5100738430199249,0.21201222229295308,indiana
2,0.7171197177451688,0.4996552000641488,indiana
3,0.5819111298140615,0.5196770623899254,indiana
4,0.08161673142994313,0.021949499647427723,indiana
5,0.13013978325742107,0.052395162556934195,indiana
6,0.36283280247496835,0.26122803541765094,indiana
7,0.20993138701678052,0.12922365398366067,indiana
8,0.14969408987856767,0.08700580763377745,indiana
9,0.23266150662886045,0.17699440570158634,indiana
10,0.10977285712079801,0.05952656691527308,indiana
11,0.05258522511578468,0.010189051704502315,indiana
12,0.1990644409330559,0.05777624806395595,indiana
13,0.05041075429424944,0.015558874782175753,indiana
14,0.6228827553668318,0.5195564991743336,indiana
15,0.14627268078776515,0.03461580178812154,indiana
16,0.03954618623080733,0.006856736007924715,indiana
17,0.06382277726352782,0.006683506173614271,indiana
18,0.04000805739343322,0.006693834544524846,indiana
19,0.12699104405842399,0.05532848470277093,indiana
20,0.05944788344900894,0.013083849184018007,indiana
21,0.18055867595296937,0.10631318804762975,indiana
22,0.06581039940626751,0.010435757236114687,indiana
23,0.13049192639879834,0.035392414570033795,indiana
